Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_672.jpg,15,0.5999279,0,4.350116,127.8212,109.5218,0.01641826,83.24612,1.163004
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_722.jpg,15,0.7487998,0,4.355841,127.8457,109.7811,0.007727012,85.32163,1.186805
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_773.jpg,11.96676,0.9004619,0,4.364753,127.8586,109.9549,0.006209456,86.64873,1.152934
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_822.jpg,8.974428,1,0,4.393928,127.8707,110.2177,0.009367186,88.39457,1.122637
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_873.jpg,5.96117,1,0,4.41582,127.875,110.3942,0.006329963,89.31745,1.10981
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_923.jpg,2.973232,1,0,4.451268,127.8774,110.6609,0.006360204,90.28879,1.087795
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_34_976.jpg,0,1,0,4.474483,127.8774,110.8401,0.01080042,90.65619,1.062209
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_021.jpg,0,1,0,4.509868,127.8759,111.111,0.03694617,90.89203,1.003205
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_071.jpg,0,1,0,4.533357,127.874,111.2933,0.07950837,90.9545,0.9684209
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_129.jpg,0,0.8486862,0,4.566002,127.8703,111.5688,0.1723403,90.98792,0.9048185
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_178.jpg,0,0.6920888,0,4.591301,127.8663,111.8462,0.2822725,90.99402,0.8224838
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_225.jpg,0,0.5411413,0,4.603523,127.8635,112.0317,0.3576359,90.99103,0.7600797
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_274.jpg,0,0.3876402,0,4.613816,127.8607,112.2174,0.4278947,90.98508,0.6924198
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_324.jpg,1.028652,0.2406609,0,4.615273,127.8563,112.4958,0.5121825,90.98862,0.5863633
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_374.jpg,2.033887,0.09148645,0,4.610698,127.8529,112.6808,0.5475276,91.05362,0.5226037
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_424.jpg,2.079048,0,0,4.602277,127.8471,112.9571,0.5588021,91.22894,0.4405647
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_474.jpg,5.081692,0,0,4.587018,127.8422,113.1402,0.5368062,91.44891,0.4072495
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_521.jpg,7.894549,0,0,4.576182,127.8313,113.4131,0.4593103,92.12601,0.4249098
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_571.jpg,10.88153,0,0,4.565044,127.8209,113.5938,0.3768598,92.832,0.4922347
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_623.jpg,14.03506,0,0,4.546141,127.7992,113.8624,0.2039561,94.32516,0.7021455
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_673.jpg,15,0,0,4.532329,127.78,114.0397,0.05595713,95.55804,0.9180036
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_723.jpg,15,0,0,4.511847,127.7454,114.3042,359.8634,97.52957,1.285126
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_773.jpg,15,0,0,4.499633,127.7204,114.4814,359.8421,98.83029,1.42728
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_823.jpg,15,0,0,4.481805,127.6791,114.7484,359.9681,100.8907,1.433221
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_873.jpg,15,0,0,4.468009,127.6476,114.9244,0.01145108,102.3325,1.359876
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_923.jpg,15,0,0,4.449696,127.5931,115.1848,0.008370196,104.5272,1.161677
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_35_973.jpg,15,0,0,4.406299,127.5472,115.3541,359.9926,105.8491,1.156425
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_023.jpg,15,0,0,4.384531,127.4687,115.6044,0.003176065,107.939,1.268404
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_074.jpg,14.0222,0,0,4.369891,127.4126,115.7692,0.00588841,109.3307,1.331821
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_123.jpg,15,0,0,4.351042,127.3243,116.014,0.01049488,111.4655,1.315243
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_169.jpg,15,0,0,4.32725,127.2595,116.174,0.01914985,112.8687,1.323023
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_220.jpg,15,0,0,4.30618,127.1563,116.4096,0.004307608,115.0108,1.285901
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_272.jpg,15,0,0,4.279918,127.0832,116.5642,0.002907473,116.4096,1.240394
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_321.jpg,14.00562,0,0,4.263216,126.9653,116.7903,-0.005610387,118.5125,1.242433
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_372.jpg,11.83548,0,0,4.255839,126.8841,116.9396,0.009943288,119.8646,1.169317
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_423.jpg,8.70708,0,0,4.231194,126.7547,117.1572,0.004953008,121.505,1.150615
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_473.jpg,5.722976,0,0,4.220866,126.6661,117.3002,-0.00433058,122.3969,1.141001
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_523.jpg,2.740145,0,0,4.205015,126.5303,117.5126,-0.004584818,123.2994,1.114987
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_573.jpg,0,0,0,4.195226,126.4389,117.653,359.9939,123.6239,1.092013
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_623.jpg,0,0,0,4.18073,126.3011,117.8625,359.993,123.8074,1.039654
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_671.jpg,-0.9880829,0,0,4.171261,126.2091,118.0014,359.983,123.8349,1.005198
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_722.jpg,-3.854699,0,0,4.157058,126.0726,118.2095,359.9482,123.633,0.9119195
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_774.jpg,-6.989408,0,0,4.147143,125.9834,118.3486,359.9108,123.258,0.8002968
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_824.jpg,-10.04773,0,0,4.13038,125.8542,118.5587,359.8289,122.233,0.5303008
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_874.jpg,-13.06518,0,0,4.111781,125.7717,118.7,359.7621,121.2738,0.2726685
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_924.jpg,-15,0,0,4.096723,125.6552,118.9143,359.6499,119.3819,359.7412
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_36_973.jpg,-11.96159,0,0,4.075948,125.5806,119.0586,359.6167,118.0556,359.3694
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_024.jpg,-8.989921,0,0,4.063138,125.4712,119.2767,359.6551,116.3669,358.8656
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_073.jpg,-8.76792,0,0,4.046694,125.3992,119.4235,359.7691,115.3814,358.6315
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_124.jpg,-5.999508,0,0,4.036986,125.291,119.6444,0.02167387,114.0436,358.5652
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_174.jpg,-3.003588,0,0,4.028952,125.2208,119.7897,0.04745707,113.3358,358.684
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_224.jpg,0,0,0,4.005206,125.1202,120.0056,359.9167,112.8358,358.9943
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_274.jpg,3.003302,0,0,3.994779,125.0566,120.1503,359.8232,112.8336,359.1487
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_327.jpg,6.002698,0,0,3.980288,124.961,120.3665,359.6792,113.2582,359.4008
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_370.jpg,8.821321,0,0,3.969684,124.8955,120.5093,359.5832,113.8294,359.6169
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_422.jpg,11.78304,0,0,3.951592,124.793,120.7204,359.4367,115.1368,0.04218582
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_473.jpg,13.99674,0,0,3.929509,124.7215,120.8593,359.3701,116.2701,0.3683861
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_524.jpg,13.80929,0,0,3.913462,124.6098,121.0656,359.3775,118.1479,0.8516343
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_574.jpg,10.78397,0,0,3.900548,124.5329,121.2029,359.4809,119.3062,1.115885
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_624.jpg,9.758992,0,0,3.884793,124.4153,121.4091,359.7636,120.8463,1.313927
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_674.jpg,12.7792,0,0,3.868004,124.3349,121.546,0.01704671,121.9467,1.316907
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_725.jpg,10.78948,0,0,3.836429,124.2106,121.7433,0.1974245,123.672,1.237022
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_774.jpg,7.786903,0,0,3.826466,124.1268,121.8704,0.1682773,124.7807,1.120433
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_824.jpg,4.779696,0,0,3.816718,123.9968,122.0542,359.9697,126.0853,1.019091
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_874.jpg,1.541204,0,0,3.80404,123.9076,122.175,359.857,126.6116,0.9912893
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_928.jpg,0,0,0,3.795102,123.7734,122.3564,359.7443,126.9631,0.8935115
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_37_973.jpg,0,0,0,3.780657,123.6837,122.4773,359.7024,127.0388,0.801702
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_020.jpg,0,0,0,3.771542,123.5485,122.6577,359.6548,127.0719,0.6621609
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_071.jpg,0,0,0,3.762791,123.4583,122.7775,359.6248,127.0771,0.5704892
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_122.jpg,0,0,0,3.750147,123.3233,122.9563,359.5718,127.0807,0.4400765
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_171.jpg,0,0,0,3.741721,123.2335,123.0751,359.5323,127.0821,0.3559363
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_222.jpg,0,0,0,3.729081,123.0992,123.2526,359.4689,127.0836,0.2343163
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_272.jpg,0,0,0,3.720655,123.0099,123.3706,359.425,127.0844,0.1569825
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_325.jpg,0,0,0,3.707407,122.8763,123.5476,359.3832,127.0758,0.02179112
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_374.jpg,0,0,0,3.694765,122.7874,123.6651,359.3536,127.0744,359.9428
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_424.jpg,0,0,0,3.685698,122.6537,123.8408,359.3361,127.087,359.8675
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_474.jpg,0,0,0,3.672561,122.5649,123.9578,359.3305,127.0927,359.8248
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_520.jpg,0,0,0,3.664207,122.4322,124.1329,359.3187,127.0963,359.7654
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_571.jpg,0,0,0,3.65528,122.3434,124.2493,359.3358,127.1101,359.7622
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_625.jpg,0,0,0,3.642367,122.2112,124.4236,359.3499,127.1166,359.7454
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_673.jpg,0,0,0,3.63,122.1234,124.5394,359.3551,127.1182,359.7363
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_725.jpg,0,0,0,3.621787,121.9917,124.7126,359.3703,127.1263,359.7441
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_774.jpg,0,0,0,3.608619,121.9042,124.8279,359.3878,127.1325,359.7604
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_824.jpg,0,0,0,3.600464,121.7735,125.0003,359.4059,127.1358,359.7823
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_874.jpg,0,0,0,3.588283,121.6866,125.1148,359.4128,127.1365,359.7975
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_924.jpg,0,0,0,3.580188,121.5569,125.2861,359.416,127.1367,359.8217
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_38_971.jpg,0,0,0,3.567697,121.4704,125.3999,359.423,127.1419,359.8502
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_021.jpg,0,0,0,3.559317,121.3412,125.5702,359.4383,127.1479,359.8982
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_071.jpg,0,0,0,3.551283,121.2554,125.6835,359.4431,127.1492,359.9266
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_125.jpg,0.02892494,0,0,3.53919,121.1268,125.8524,359.4427,127.2194,359.9789
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_174.jpg,0,0,0,3.527229,121.0414,125.9648,359.438,127.241,0.00842471
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_225.jpg,0,0,0,3.519266,120.9138,126.1327,359.4253,127.2524,0.04842468
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_274.jpg,0,0,0,3.506577,120.8291,126.2449,359.4363,127.2443,0.04672419
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_328.jpg,-2.959871,0,0,3.498501,120.7031,126.4128,359.4399,127.0894,0.03093829
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_374.jpg,-1.179857,0,0,3.486325,120.6201,126.525,359.4374,126.8706,-0.0007208198
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_422.jpg,0,0,0,3.478466,120.4955,126.6922,359.428,126.7216,359.9729
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_472.jpg,0,0,0,3.470221,120.4122,126.8033,359.4383,126.6979,359.9816
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_524.jpg,0,0,0,3.4581,120.288,126.9697,359.4439,126.6842,359.9817
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_573.jpg,-3.000183,0,0,3.450251,120.2062,127.0807,359.4429,126.5925,359.9641
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_623.jpg,-1.001272,0,0,3.438088,120.0845,127.2473,359.4479,126.3163,359.9272
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_674.jpg,0,0,0,3.429633,120.0032,127.358,359.457,126.2305,359.9209
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_724.jpg,-2.999997,0,0,3.417844,119.8829,127.5241,359.4628,126.0302,359.8841
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_773.jpg,-4.995947,0,0,3.409757,119.8039,127.6354,359.4738,125.7496,359.8433
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_823.jpg,-8.010707,0,0,3.395272,119.6889,127.8039,359.491,124.9443,359.7086
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_873.jpg,-7.803397,0,0,3.379735,119.6146,127.9175,359.5198,124.1779,359.5897
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_927.jpg,-5.000081,0,0,3.371538,119.5051,128.0885,359.5699,123.1337,359.4026
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_39_973.jpg,-5.193758,0,0,3.363231,119.4336,128.2029,359.6042,122.524,359.2682
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_023.jpg,-2.192974,0,0,3.350926,119.3263,128.375,359.71,121.8661,359.1461
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_073.jpg,0,0,0,3.337925,119.255,128.4897,359.7967,121.6344,359.1011
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_124.jpg,0,0,0,3.329973,119.1484,128.6612,359.9222,121.5242,359.0736
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_172.jpg,0,0,0,3.32258,119.078,128.7752,359.9881,121.5026,359.0627
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_222.jpg,0,0,0,3.311526,118.9732,128.9451,0.04300789,121.4963,359.0703
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_275.jpg,-2.213945,0,0,3.300932,118.9039,129.0578,0.0552988,121.4782,359.086
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_325.jpg,-2.276759,0,0,3.293196,118.8023,129.227,0.0446204,121.1873,359.084
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_374.jpg,0,0,0,3.282434,118.7349,129.3392,0.02052133,121.0349,359.0955
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_424.jpg,-0.9746504,0,0,3.275206,118.6341,129.5069,359.9714,120.9398,359.1368
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_473.jpg,-0.9481859,0,0,3.267736,118.5675,129.6186,359.938,120.8314,359.1645
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_523.jpg,0,0,0,3.256699,118.4678,129.7854,359.8821,120.7662,359.2293
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_573.jpg,-3.000298,0,0,3.249307,118.4021,129.8967,359.8451,120.6658,359.2686
/home/trim/CODE/Udacity/Robotics/RoboND-Python-StarterKit/RoboND-Rover-Project/run_two/IMG/robocam_2017_05_27_16_25_40_724.jpg,-3.054256,0,0,3.237476,118.1485,130.3438,359.7162,119.4873,359.324
